readfile	mapping_type	sequence_length	sequence_count	read_count
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	10557	25938
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	10358	31191
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	12332	36776
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	15974	43860
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	584540	3405943
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	19640	32067
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	6148	10175
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	5122	9741
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	5560	11787
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	6583	13271
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	242303	891442
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	38604	177367
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	12244	50897
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	9184	39709
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	8722	46155
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	9001	44360
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	127793	1146389
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	48013	125945
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	22731	55520
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	23517	63462
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	24747	57926
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	25604	66808
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	526587	1755313
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	32434	79552
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	10436	29435
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	10954	54714
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	12101	29758
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	13470	32366
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	259118	894295
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	14428	45535
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	4071	11092
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	4501	29700
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	5302	18390
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	6861	18973
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	151536	794888
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	14290	26037
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	3784	7588
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	4012	8617
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	4487	9685
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	5241	10404
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	114169	267573
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	25713	219348
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	7854	48808
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	7366	44401
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	7363	50889
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	7896	49096
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	75102	1855332
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	54372	161776
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	23716	61637
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	24910	62876
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	26654	64667
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	27509	70816
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1B9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	279905	1778437
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	39705	102719
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	12058	29844
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	12721	46490
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	13810	32326
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	15359	37194
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	182240	731265
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	14597	57555
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	4172	12524
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	4566	20251
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	5252	18360
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	6435	20723
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	83196	623670
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	15300	28779
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	3842	6654
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	4015	7262
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	4540	9074
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	5446	10729
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	75665	183839
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	25055	278423
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	8138	49750
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	7920	45318
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	8103	48844
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	8472	56559
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	63069	843079
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	119689	336742
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	51799	144902
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	54784	156398
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	56507	170981
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	58143	174786
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	415219	1857239
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	43830	114836
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	13664	28194
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	14767	34156
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	16218	32318
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	17578	36613
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	243744	877410
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	15401	51038
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	3529	9477
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	3906	13565
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	4555	13261
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	5294	16412
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	100491	538882
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	16061	40109
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	4169	9968
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	4415	10361
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	4813	11158
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	5506	12174
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	100459	268728
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	34750	265713
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	11449	83610
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	11192	78785
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	11673	84846
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	12039	82292
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	100686	1096157
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	150094	971579
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	64247	379263
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	69606	407320
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	73410	400212
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	76204	413542
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1C4-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	588235	3810459
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	41472	98650
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	14356	50233
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	15011	101120
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	16373	66878
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	18133	72505
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	529913	2161551
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	23746	66425
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	7007	18634
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	7610	23120
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	9504	27324
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	12444	31174
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	359429	1908539
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	16822	27388
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	4652	8303
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1D10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	4320	7985
