readfile	mapping_type	sequence_length	sequence_count	read_count
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	65	188
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	73	249
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	58	133
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	53	113
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	206	600
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	853	1515
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	196	326
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	181	329
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	194	351
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	162	306
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	872	1567
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	88	105
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	26	28
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	10	12
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	10	10
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	7	9
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	59	270
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	568	1015
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	231	420
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	190	292
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	189	299
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	165	323
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1C6-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	826	1918
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	1718	4274
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	519	1549
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	529	1709
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	535	1709
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	550	1241
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	7611	17422
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	476	8855
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	126	260
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	94	320
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	92	220
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	77	175
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	1013	3495
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	1368	2261
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	305	583
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	230	586
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	294	605
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	339	730
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	5384	10906
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	331	543
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	57	107
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	37	54
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	29	58
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	29	50
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	457	1084
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	1026	2253
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	512	1155
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	551	1262
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	556	1631
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	680	2862
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D12-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	3667	51038
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	68920	611117
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	13988	191848
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	12971	169123
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	12425	175043
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	12277	208777
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	80882	1372908
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	37509	634107
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	6568	176186
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	6153	172059
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	5871	175391
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	5604	165181
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	32785	1046842
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	34831	244450
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	4258	55704
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	3929	57814
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	3964	60214
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	3954	66847
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	28782	448831
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	5217	15812
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	415	1198
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	382	1273
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	339	1392
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	295	1131
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	2181	26383
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	187108	748068
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	77010	333068
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	76489	335560
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	75258	339440
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	72274	322456
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	432625	2172120
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	46501	376765
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	20256	178148
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	23238	347517
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	29615	187603
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	40118	264851
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	1484541	11122079
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	33599	135765
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	11504	116698
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	12623	434776
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	16486	100751
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	23639	147202
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	597653	6062414
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	22502	49434
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	7876	20014
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	8798	23305
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	11894	41525
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	18098	66414
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	507707	3847662
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	9486	22638
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	2621	6053
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	1946	5791
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	2098	7788
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	2795	14590
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	64098	3207106
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	38680	90414
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	21300	68300
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	25631	93085
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	27865	96411
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	38282	138143
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	1016124	5172511
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	96541	473720
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	33667	177157
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	34994	209500
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	38132	208273
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	41537	220645
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	589777	2790629
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	61122	479327
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	15077	137327
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	15132	163512
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	16004	145157
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	17737	146735
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	214216	1356490
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	40767	161702
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	11308	96073
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	11706	84312
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1D5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	13392	78032
